id_turma;id_curso;ano;periodo;media_final_geral;total_alunos;qtd_aprovado;qtd_aprovado_por_nota;total_aprovados;qtd_reprovado;qtd_reprovado_por_média_e_por_faltas;qtd_reprovado_por_faltas;qtd_reprovado_por_nota_e_falta;qtd_reprovado_por_nota;qtd_desistencia;qtd_trancado
57670928;104831949;2021;1;8.866666666666665;6;6;0;6;0;0;0;0;0;0;0
57670930;104831949;2021;1;8.557142857142859;7;7;0;7;0;0;0;0;0;0;0
57671720;104831949;2021;1;7.8;8;8;0;8;0;0;0;0;0;0;0
57671724;104831949;2021;1;8.1125;8;8;0;8;0;0;0;0;0;0;0
57671726;104831949;2021;1;8.088888888888889;9;7;2;9;0;0;0;0;0;0;0
57671729;104831949;2021;1;8.366666666666667;9;9;0;9;0;0;0;0;0;0;0
57671730;104831949;2021;1;8.4;10;9;1;10;0;0;0;0;0;0;0
57671742;104831949;2021;1;7.887500000000001;9;7;1;8;0;0;0;0;0;0;1
57671745;104831949;2021;1;8.0375;8;8;0;8;0;0;0;0;0;0;0
57671746;104831949;2021;1;8.111111111111109;9;8;1;9;0;0;0;0;0;0;0
57671747;104831949;2021;1;8.533333333333335;9;8;1;9;0;0;0;0;0;0;0
57671748;104831949;2021;1;8.37;10;9;1;10;0;0;0;0;0;0;0
57671751;104831949;2021;1;8.337500000000002;9;7;1;8;0;0;0;0;0;0;1
57671753;104831949;2021;1;8.425;8;8;0;8;0;0;0;0;0;0;0
57671754;104831949;2021;1;8.588888888888889;9;8;1;9;0;0;0;0;0;0;0
57671755;104831949;2021;1;9.133333333333333;9;9;0;9;0;0;0;0;0;0;0
57671756;104831949;2021;1;9.03;10;10;0;10;0;0;0;0;0;0;0
57671788;104831949;2021;1;8.792682926829267;42;41;0;41;1;0;0;0;0;0;0
57671795;104831949;2021;1;8.41578947368421;38;37;1;38;0;0;0;0;0;0;0
57671800;104831949;2021;1;8.9625;8;8;0;8;0;0;0;0;0;0;0
57671801;104831949;2021;1;9.75;8;8;0;8;0;0;0;0;0;0;0
57671802;104831949;2021;1;8.922222222222222;9;9;0;9;0;0;0;0;0;0;0
57671803;104831949;2021;1;8.9;9;9;0;9;0;0;0;0;0;0;0
57671806;104831949;2021;1;9.07;10;10;0;10;0;0;0;0;0;0;0
57671807;104831949;2021;1;8.162500000000001;9;7;1;8;0;0;0;0;0;0;1
57671809;104831949;2021;1;8.5375;8;8;0;8;0;0;0;0;0;0;0
57671827;104831949;2021;1;8.866666666666669;9;9;0;9;0;0;0;0;0;0;0
57671831;104831949;2021;1;8.544444444444444;9;8;1;9;0;0;0;0;0;0;0
57671834;104831949;2021;1;8.57;10;10;0;10;0;0;0;0;0;0;0
57671836;104831949;2021;1;8.2;9;7;1;8;0;0;0;0;0;0;1
57671837;104831949;2021;1;8.7625;8;8;0;8;0;0;0;0;0;0;0
57671840;104831949;2021;1;8.88888888888889;9;9;0;9;0;0;0;0;0;0;0
57671843;104831949;2021;1;8.91;10;10;0;10;0;0;0;0;0;0;0
57671844;104831949;2021;1;9.1;10;10;0;10;0;0;0;0;0;0;0
57671863;104831949;2021;1;9.175;8;8;0;8;0;0;0;0;0;0;0
57671864;104831949;2021;1;9.1;8;8;0;8;0;0;0;0;0;0;0
57671865;104831949;2021;1;8.3375;8;6;2;8;0;0;0;0;0;0;0
57671867;104831949;2021;1;8.975;8;8;0;8;0;0;0;0;0;0;0
57671868;104831949;2021;1;9.187500000000002;8;7;1;8;0;0;0;0;0;0;0
57671870;104831949;2021;1;9.633333333333333;9;9;0;9;0;0;0;0;0;0;0
57671871;104831949;2021;1;9.4;8;8;0;8;0;0;0;0;0;0;0
57671873;104831949;2021;1;9.6125;8;8;0;8;0;0;0;0;0;0;0
57671875;104831949;2021;1;9.45;8;8;0;8;0;0;0;0;0;0;0
57671878;104831949;2021;1;9.7;8;8;0;8;0;0;0;0;0;0;0
57671880;104831949;2021;1;8.775;8;8;0;8;0;0;0;0;0;0;0
57671882;104831949;2021;1;8.274999999999999;8;7;1;8;0;0;0;0;0;0;0
57671885;104831949;2021;1;8.75;8;8;0;8;0;0;0;0;0;0;0
57671888;104831949;2021;1;8.299999999999999;8;7;1;8;0;0;0;0;0;0;0
57671891;104831949;2021;1;8.775;8;8;0;8;0;0;0;0;0;0;0
57672084;104831949;2021;1;8.6625;8;8;0;8;0;0;0;0;0;0;0
57672085;104831949;2021;1;8.55;8;7;1;8;0;0;0;0;0;0;0
57672086;104831949;2021;1;9.0;8;7;1;8;0;0;0;0;0;0;0
57672087;104831949;2021;1;8.2;8;7;1;8;0;0;0;0;0;0;0
57672088;104831949;2021;1;8.525000000000002;8;7;1;8;0;0;0;0;0;0;0
57672089;104831949;2021;1;9.011111111111113;9;9;0;9;0;0;0;0;0;0;0
57672090;104831949;2021;1;8.674999999999999;8;8;0;8;0;0;0;0;0;0;0
57672091;104831949;2021;1;9.025;8;8;0;8;0;0;0;0;0;0;0
57672093;104831949;2021;1;8.7625;8;8;0;8;0;0;0;0;0;0;0
57672095;104831949;2021;1;9.2625;8;8;0;8;0;0;0;0;0;0;0
57672096;104831949;2021;1;9.075;8;8;0;8;0;0;0;0;0;0;0
57672098;104831949;2021;1;8.875;8;8;0;8;0;0;0;0;0;0;0
57672099;104831949;2021;1;9.325;8;8;0;8;0;0;0;0;0;0;0
57672100;104831949;2021;1;9.1125;8;8;0;8;0;0;0;0;0;0;0
57672101;104831949;2021;1;8.95;8;8;0;8;0;0;0;0;0;0;0
57672111;104831949;2021;1;8.870000000000001;10;10;0;10;0;0;0;0;0;0;0
57672112;104831949;2021;1;8.490909090909092;11;11;0;11;0;0;0;0;0;0;0
57672113;104831949;2021;1;8.445454545454545;11;10;1;11;0;0;0;0;0;0;0
57672115;104831949;2021;1;8.690909090909091;11;10;1;11;0;0;0;0;0;0;0
57672116;104831949;2021;1;8.218181818181819;11;9;2;11;0;0;0;0;0;0;0
57672119;104831949;2021;1;8.190000000000001;10;10;0;10;0;0;0;0;0;0;0
57672122;104831949;2021;1;8.163636363636362;11;11;0;11;0;0;0;0;0;0;0
57672127;104831949;2021;1;8.47272727272727;11;11;0;11;0;0;0;0;0;0;0
57672128;104831949;2021;1;7.663636363636365;11;9;2;11;0;0;0;0;0;0;0
57672129;104831949;2021;1;7.5;10;7;3;10;0;0;0;0;0;0;0
57672131;104831949;2021;1;7.636363636363635;11;11;0;11;0;0;0;0;0;0;0
57672133;104831949;2021;1;8.127272727272727;11;10;1;11;0;0;0;0;0;0;0
57672264;104831949;2021;1;7.733333333333333;3;2;1;3;0;0;0;0;0;0;0
57672350;104831949;2021;1;8.85;10;10;0;10;0;0;0;0;0;0;0
57672351;104831949;2021;1;8.790000000000001;10;10;0;10;0;0;0;0;0;0;0
57672353;104831949;2021;1;8.9;11;11;0;11;0;0;0;0;0;0;0
57672355;104831949;2021;1;8.536363636363637;11;11;0;11;0;0;0;0;0;0;0
57672357;104831949;2021;1;8.699999999999998;11;10;1;11;0;0;0;0;0;0;0
57672359;104831949;2021;1;8.629999999999999;10;10;0;10;0;0;0;0;0;0;0
57672361;104831949;2021;1;8.818181818181818;11;11;0;11;0;0;0;0;0;0;0
57672363;104831949;2021;1;8.799999999999999;11;11;0;11;0;0;0;0;0;0;0
57672364;104831949;2021;1;9.38;11;10;0;10;0;0;1;0;0;0;0
57672371;104831949;2021;1;9.010000000000002;10;10;0;10;0;0;0;0;0;0;0
57672372;104831949;2021;1;9.536363636363635;11;11;0;11;0;0;0;0;0;0;0
57672374;104831949;2021;1;9.554545454545456;11;11;0;11;0;0;0;0;0;0;0
57672383;104831949;2021;1;8.911111111111111;9;9;0;9;0;0;0;0;0;0;0
57672384;104831949;2021;1;8.64;10;10;0;10;0;0;0;0;0;0;0
57672386;104831949;2021;1;8.675;8;8;0;8;0;0;0;0;0;0;0
57672389;104831949;2021;1;8.22;10;9;1;10;0;0;0;0;0;0;0
57672391;104831949;2021;1;9.52222222222222;9;9;0;9;0;0;0;0;0;0;0
57672395;104831949;2021;1;9.77;10;10;0;10;0;0;0;0;0;0;0
57672398;104831949;2021;1;9.6125;8;8;0;8;0;0;0;0;0;0;0
57672400;104831949;2021;1;9.650000000000002;10;10;0;10;0;0;0;0;0;0;0
57672401;104831949;2021;1;9.8;9;9;0;9;0;0;0;0;0;0;0
57672402;104831949;2021;1;10.0;10;10;0;10;0;0;0;0;0;0;0
57672403;104831949;2021;1;9.8;8;8;0;8;0;0;0;0;0;0;0
57672404;104831949;2021;1;10.0;10;10;0;10;0;0;0;0;0;0;0
57672413;104831949;2021;1;8.8;9;9;0;9;0;0;0;0;0;0;0
57672415;104831949;2021;1;8.54;10;9;1;10;0;0;0;0;0;0;0
57672423;104831949;2021;1;9.0125;8;8;0;8;0;0;0;0;0;0;0
57672429;104831949;2021;1;8.68;10;10;0;10;0;0;0;0;0;0;0
57672443;104831949;2021;1;9.411111111111111;9;9;0;9;0;0;0;0;0;0;0
57672447;104831949;2021;1;9.25;10;10;0;10;0;0;0;0;0;0;0
57672448;104831949;2021;1;9.45;8;8;0;8;0;0;0;0;0;0;0
57672451;104831949;2021;1;9.59;10;10;0;10;0;0;0;0;0;0;0
57672453;104831949;2021;1;9.055555555555555;9;9;0;9;0;0;0;0;0;0;0
57672456;104831949;2021;1;8.76;10;9;1;10;0;0;0;0;0;0;0
57672458;104831949;2021;1;9.2375;8;8;0;8;0;0;0;0;0;0;0
57672460;104831949;2021;1;8.76;10;10;0;10;0;0;0;0;0;0;0
57672486;104831949;2021;1;9.0;1;1;0;1;0;0;0;0;0;0;0
57672489;104831949;2021;1;9.9;1;1;0;1;0;0;0;0;0;0;0
57672539;104831949;2021;1;7.729999999999999;10;7;3;10;0;0;0;0;0;0;0
57672588;104831949;2021;1;9.65;10;10;0;10;0;0;0;0;0;0;0
57672606;104831949;2021;1;9.8;10;10;0;10;0;0;0;0;0;0;0
57672614;104831949;2021;1;9.14;10;10;0;10;0;0;0;0;0;0;0
57672618;104831949;2021;1;10.0;6;6;0;6;0;0;0;0;0;0;0
57672693;104831949;2021;1;9.083333333333334;6;6;0;6;0;0;0;0;0;0;0
57672702;104831949;2021;1;9.5;6;6;0;6;0;0;0;0;0;0;0
57672707;104831949;2021;1;7.716666666666668;6;5;1;6;0;0;0;0;0;0;0
57672712;104831949;2021;1;9.033333333333331;6;6;0;6;0;0;0;0;0;0;0
57672723;104831949;2021;1;7.714285714285714;7;7;0;7;0;0;0;0;0;0;0
57672737;104831949;2021;1;9.4;6;6;0;6;0;0;0;0;0;0;0
57672740;104831949;2021;1;9.5;7;7;0;7;0;0;0;0;0;0;0
57672746;104831949;2021;1;9.25;6;6;0;6;0;0;0;0;0;0;0
57672748;104831949;2021;1;10.0;6;6;0;6;0;0;0;0;0;0;0
57672751;104831949;2021;1;9.5;6;6;0;6;0;0;0;0;0;0;0
57672758;104831949;2021;1;9.6;5;5;0;5;0;0;0;0;0;0;0
57672761;104831949;2021;1;9.116666666666667;6;6;0;6;0;0;0;0;0;0;0
57672763;104831949;2021;1;9.057142857142855;7;7;0;7;0;0;0;0;0;0;0
57672764;104831949;2021;1;8.766666666666666;3;3;0;3;0;0;0;0;0;0;0
57672769;104831949;2021;1;8.916666666666666;6;6;0;6;0;0;0;0;0;0;0
57672777;104831949;2021;1;9.6;3;3;0;3;0;0;0;0;0;0;0
57672785;104831949;2021;1;9.6;3;3;0;3;0;0;0;0;0;0;0
57672795;104831949;2021;1;9.35;4;4;0;4;0;0;0;0;0;0;0
57672834;104831949;2021;1;8.866666666666667;9;9;0;9;0;0;0;0;0;0;0
57672865;104831949;2021;1;7.45;4;4;0;4;0;0;0;0;0;0;0
57672872;104831949;2021;1;8.733333333333333;3;3;0;3;0;0;0;0;0;0;0
57672876;104831949;2021;1;8.2;4;4;0;4;0;0;0;0;0;0;0
57673118;104831949;2021;1;9.8;3;3;0;3;0;0;0;0;0;0;0
57673122;104831949;2021;1;8.0;3;3;0;3;0;0;0;0;0;0;0
57673342;104831949;2021;1;8.649999999999999;3;2;0;2;1;0;0;0;0;0;0
57673347;104831949;2021;1;8.82;10;10;0;10;0;0;0;0;0;0;0
57673349;104831949;2021;1;9.225;8;8;0;8;0;0;0;0;0;0;0
57673350;104831949;2021;1;8.61;10;10;0;10;0;0;0;0;0;0;0
57673351;104831949;2021;1;9.0;1;1;0;1;0;0;0;0;0;0;0
57673352;104831949;2021;1;9.7;1;1;0;1;0;0;0;0;0;0;0
57673377;104831949;2021;1;10.0;40;40;0;40;0;0;0;0;0;0;0
57665814;104910434;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57673408;10598020;2021;1;0.0;2;0;0;0;1;0;0;0;0;0;1
57673409;10598020;2021;1;0.0;3;0;0;0;0;0;0;0;0;0;3
57673410;10598020;2021;1;0.0;2;0;0;0;2;0;0;0;0;0;0
57673411;10598020;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57673412;10598020;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57673413;10598020;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57673441;10598020;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57673464;108416320;2021;1;0.0;4;0;0;0;2;2;0;0;0;0;0
57673471;108416320;2021;1;0.0;2;0;0;0;0;1;0;0;0;0;1
57673484;108416320;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57673441;1086001;2021;1;0.0;5;0;0;0;3;0;0;0;0;0;2
57673442;1086001;2021;1;0.0;3;0;0;0;1;0;0;0;0;0;2
57673443;1086001;2021;1;0.0;4;0;0;0;3;0;0;0;0;0;1
57673444;1086001;2021;1;0.0;5;0;0;0;4;0;0;0;0;0;1
57673445;1086001;2021;1;0.0;6;0;0;0;6;0;0;0;0;0;0
57673446;1086001;2021;1;0.0;3;0;0;0;3;0;0;0;0;0;0
57673447;1086001;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57673448;1086001;2021;1;0.0;3;0;0;0;3;0;0;0;0;0;0
57673449;1086001;2021;1;0.0;2;0;0;0;2;0;0;0;0;0;0
57673450;1086001;2021;1;0.0;2;0;0;0;2;0;0;0;0;0;0
57673451;1086001;2021;1;0.0;2;0;0;0;1;0;0;0;0;0;1
57673452;1086001;2021;1;0.0;3;0;0;0;3;0;0;0;0;0;0
57673454;1086001;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57673455;1086001;2021;1;0.0;3;0;0;0;2;0;1;0;0;0;0
57673457;1086001;2021;1;0.0;3;0;0;0;3;0;0;0;0;0;0
57673460;1086001;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57666336;108846991;2021;1;0.0;6;0;0;0;0;0;0;0;0;0;6
57666337;108846991;2021;1;0.0;8;0;0;0;1;0;0;0;0;0;7
57666338;108846991;2021;1;0.0;2;0;0;0;0;0;0;0;0;0;2
57666339;108846991;2021;1;0.0;3;0;0;0;2;0;0;0;0;0;1
57666340;108846991;2021;1;0.0;4;0;0;0;0;0;0;0;0;0;4
57666341;108846991;2021;1;0.0;4;0;0;0;0;0;0;0;0;0;4
57666342;108846991;2021;1;0.0;3;0;0;0;0;0;0;0;0;0;3
57666343;108846991;2021;1;0.0;2;0;0;0;1;0;0;0;0;0;1
57666344;108846991;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57669670;108847073;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57665846;110710810;2021;1;0.0;3;0;0;0;0;0;0;0;0;0;3
57665868;110710810;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57665869;110710810;2021;1;0.0;2;0;0;0;0;0;0;0;0;0;2
57666743;111635035;2021;1;9.3;1;1;0;1;0;0;0;0;0;0;0
57666750;111635035;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57666751;111635035;2021;1;8.1;1;1;0;1;0;0;0;0;0;0;0
57666786;111635035;2021;1;8.85;3;2;0;2;0;1;0;0;0;0;0
57666788;111635035;2021;1;10.0;1;1;0;1;0;0;0;0;0;0;0
57666789;111635035;2021;1;8.333333333333334;3;3;0;3;0;0;0;0;0;0;0
57666791;111635035;2021;1;9.5;1;1;0;1;0;0;0;0;0;0;0
57666826;111635035;2021;1;9.25;2;2;0;2;0;0;0;0;0;0;0
57666828;111635035;2021;1;7.722222222222222;10;6;3;9;0;0;0;0;0;1;0
57666829;111635035;2021;1;7.531578947368421;25;14;5;19;0;4;0;0;0;1;1
57666830;111635035;2021;1;7.500000000000001;14;12;1;13;1;0;0;0;0;0;0
57667244;111635035;2021;1;6.3;2;0;1;1;1;0;0;0;0;0;0
57667246;111635035;2021;1;8.512500000000001;16;15;1;16;0;0;0;0;0;0;0
57667248;111635035;2021;1;8.954166666666667;27;24;0;24;0;0;0;0;0;0;3
57667256;111635035;2021;1;7.08;11;5;5;10;1;0;0;0;0;0;0
57667258;111635035;2021;1;7.491666666666666;14;9;3;12;0;0;0;0;0;1;1
57667262;111635035;2021;1;6.766666666666667;22;9;9;18;1;0;0;0;0;1;2
57668022;111635035;2021;1;9.3;1;1;0;1;0;0;0;0;0;0;0
57668129;111635035;2021;1;5.0;1;0;1;1;0;0;0;0;0;0;0
57668139;111635035;2021;1;9.0;23;20;1;21;0;1;0;0;0;1;0
57668140;111635035;2021;1;8.783333333333333;34;23;1;24;0;5;0;0;0;2;3
57668142;111635035;2021;1;8.944444444444445;10;9;0;9;0;0;0;0;0;0;1
57668145;111635035;2021;1;8.529411764705882;19;15;2;17;2;0;0;0;0;0;0
57668147;111635035;2021;1;7.342857142857143;7;4;3;7;0;0;0;0;0;0;0
57668148;111635035;2021;1;7.493333333333334;15;9;6;15;0;0;0;0;0;0;0
57668155;111635035;2021;1;7.492857142857143;15;9;5;14;0;1;0;0;0;0;0
57668157;111635035;2021;1;8.125;24;20;4;24;0;0;0;0;0;0;0
57668159;111635035;2021;1;7.357142857142857;12;6;1;7;0;3;0;0;0;1;1
57668161;111635035;2021;1;8.646666666666668;16;15;0;15;1;0;0;0;0;0;0
57668163;111635035;2021;1;8.649999999999999;3;2;0;2;0;0;0;0;0;0;1
57668166;111635035;2021;1;8.230434782608695;24;21;2;23;0;1;0;0;0;0;0
57668167;111635035;2021;1;7.612500000000001;17;14;2;16;1;0;0;0;0;0;0
57668171;111635035;2021;1;9.0;1;1;0;1;0;0;0;0;0;0;0
57668175;111635035;2021;1;9.433333333333332;3;3;0;3;0;0;0;0;0;0;0
57668209;111635035;2021;1;8.18888888888889;9;9;0;9;0;0;0;0;0;0;0
57668231;111635035;2021;1;7.04;22;9;6;15;6;0;0;0;0;0;1
57668232;111635035;2021;1;6.56153846153846;21;5;8;13;8;0;0;0;0;0;0
57668247;111635035;2021;1;7.050000000000001;2;1;1;2;0;0;0;0;0;0;0
57668250;111635035;2021;1;7.2444444444444445;34;17;10;27;7;0;0;0;0;0;0
57668253;111635035;2021;1;8.46;11;10;0;10;0;0;0;0;0;0;1
57668257;111635035;2021;1;8.307142857142855;15;13;1;14;0;0;0;0;0;0;1
57668262;111635035;2021;1;10.0;7;7;0;7;0;0;0;0;0;0;0
57668271;111635035;2021;1;7.6;1;1;0;1;0;0;0;0;0;0;0
57668394;111635035;2021;1;0.0;1;0;0;0;0;0;0;0;0;1;0
57668723;111635035;2021;1;6.781818181818182;17;4;7;11;0;5;0;0;0;1;0
57668725;111635035;2021;1;6.624999999999999;12;4;8;12;0;0;0;0;0;0;0
57668726;111635035;2021;1;7.279999999999999;6;3;2;5;0;0;1;0;0;0;0
57668734;111635035;2021;1;6.555555555555554;9;4;5;9;0;0;0;0;0;0;0
57668736;111635035;2021;1;5.4;1;0;1;1;0;0;0;0;0;0;0
57668901;111635035;2021;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57668902;111635035;2021;1;9.0;3;1;0;1;1;1;0;0;0;0;0
57668912;111635035;2021;1;7.75;2;2;0;2;0;0;0;0;0;0;0
57668914;111635035;2021;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57668915;111635035;2021;1;7.699999999999999;5;2;0;2;0;1;0;0;0;0;2
57668916;111635035;2021;1;7.0;1;1;0;1;0;0;0;0;0;0;0
57668919;111635035;2021;1;9.0;1;1;0;1;0;0;0;0;0;0;0
57668920;111635035;2021;1;8.833333333333334;4;3;0;3;0;0;0;0;0;1;0
57668921;111635035;2021;1;8.7;1;1;0;1;0;0;0;0;0;0;0
57668922;111635035;2021;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57669175;111635035;2021;1;6.3;4;0;3;3;1;0;0;0;0;0;0
57669227;111635035;2021;1;7.979999999999999;6;4;1;5;0;0;0;0;0;0;1
57669523;111635035;2021;1;9.355172413793102;29;29;0;29;0;0;0;0;0;0;0
57669591;111635035;2021;1;7.924999999999999;21;18;2;20;0;0;0;0;0;0;1
57669592;111635035;2021;1;7.9923076923076914;13;13;0;13;0;0;0;0;0;0;0
57669593;111635035;2021;1;7.025;27;5;7;12;2;0;0;0;0;13;0
57669595;111635035;2021;1;7.740000000000002;34;15;5;20;6;0;0;0;0;3;5
57669702;111635035;2021;1;7.728571428571429;8;6;1;7;0;0;0;0;0;0;1
57669990;111635035;2021;1;6.257142857142857;7;1;6;7;0;0;0;0;0;0;0
57670025;111635035;2021;1;7.495454545454546;24;14;8;22;0;2;0;0;0;0;0
57670027;111635035;2021;1;7.704545454545454;25;15;7;22;1;1;0;0;0;0;1
57670030;111635035;2021;1;8.09090909090909;23;18;4;22;0;1;0;0;0;0;0
57670032;111635035;2021;1;6.466666666666667;17;5;10;15;1;0;0;0;0;0;1
57670035;111635035;2021;1;8.9;4;3;0;3;1;0;0;0;0;0;0
57670061;111635035;2021;1;8.02;10;7;3;10;0;0;0;0;0;0;0
57670063;111635035;2021;1;9.013636363636364;23;21;1;22;0;1;0;0;0;0;0
57670297;111635035;2021;1;8.093333333333335;15;14;1;15;0;0;0;0;0;0;0
57670305;111635035;2021;1;8.04;17;12;3;15;0;0;0;0;0;2;0
57670386;111635035;2021;1;8.46578947368421;39;33;5;38;0;0;0;0;0;0;1
57670399;111635035;2021;1;6.6;3;0;1;1;0;0;0;0;0;0;2
57670402;111635035;2021;1;8.528571428571428;15;12;2;14;0;1;0;0;0;0;0
57670403;111635035;2021;1;8.858823529411765;21;17;0;17;2;2;0;0;0;0;0
57670405;111635035;2021;1;8.785714285714286;21;19;2;21;0;0;0;0;0;0;0
57670409;111635035;2021;1;8.866666666666667;4;3;0;3;0;1;0;0;0;0;0
57670411;111635035;2021;1;9.02;12;10;0;10;0;0;0;0;0;1;1
57670413;111635035;2021;1;7.890909090909094;22;18;4;22;0;0;0;0;0;0;0
57670414;111635035;2021;1;6.883333333333334;10;2;4;6;4;0;0;0;0;0;0
57670416;111635035;2021;1;7.95;21;17;3;20;0;0;0;0;0;1;0
57670417;111635035;2021;1;7.273684210526315;24;9;10;19;4;0;0;0;0;1;0
57670485;111635035;2021;1;8.5;1;1;0;1;0;0;0;0;0;0;0
57670486;111635035;2021;1;8.8;1;1;0;1;0;0;0;0;0;0;0
57670488;111635035;2021;1;8.0;1;1;0;1;0;0;0;0;0;0;0
57670490;111635035;2021;1;6.48;19;7;8;15;0;3;0;0;0;0;1
57670563;111635035;2021;1;0.0;2;0;0;0;0;0;0;0;0;1;1
57670690;111635035;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57670691;111635035;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57670692;111635035;2021;1;8.225;4;4;0;4;0;0;0;0;0;0;0
57670693;111635035;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57670709;111635035;2021;1;8.45;3;2;0;2;0;0;0;0;0;1;0
57670711;111635035;2021;1;9.2;3;2;0;2;0;0;0;0;0;0;1
57670721;111635035;2021;1;9.7;1;1;0;1;0;0;0;0;0;0;0
57670731;111635035;2021;1;8.6;1;1;0;1;0;0;0;0;0;0;0
57670746;111635035;2021;1;8.0;2;2;0;2;0;0;0;0;0;0;0
57670754;111635035;2021;1;10.0;7;7;0;7;0;0;0;0;0;0;0
57671118;111635035;2021;1;9.76;5;5;0;5;0;0;0;0;0;0;0
57671153;111635035;2021;1;6.961538461538463;19;4;9;13;1;2;0;0;0;0;3
57671339;111635035;2021;1;9.560000000000002;22;20;0;20;0;0;0;0;0;2;0
57671340;111635035;2021;1;9.61904761904762;23;21;0;21;0;1;0;0;0;1;0
57671341;111635035;2021;1;8.726923076923079;28;26;0;26;1;0;0;0;0;1;0
57671343;111635035;2021;1;7.817391304347827;35;18;4;22;1;8;0;0;1;3;0
57671344;111635035;2021;1;8.621428571428574;14;14;0;14;0;0;0;0;0;0;0
57671345;111635035;2021;1;8.54782608695652;33;20;3;23;1;4;0;0;0;3;2
57671347;111635035;2021;1;8.48695652173913;30;23;0;23;1;3;0;0;0;1;2
57671442;111635035;2021;1;6.672727272727272;12;6;5;11;0;1;0;0;0;0;0
57671469;111635035;2021;1;8.899999999999999;11;9;0;9;2;0;0;0;0;0;0
57671471;111635035;2021;1;8.98;13;10;0;10;2;0;0;0;0;1;0
57671473;111635035;2021;1;9.330769230769231;18;13;0;13;3;0;0;0;0;2;0
57671475;111635035;2021;1;9.44761904761905;24;21;0;21;3;0;0;0;0;0;0
57671534;111635035;2021;1;9.2;1;1;0;1;0;0;0;0;0;0;0
57671551;111635035;2021;1;7.936842105263159;19;18;1;19;0;0;0;0;0;0;0
57671562;111635035;2021;1;8.2;1;1;0;1;0;0;0;0;0;0;0
57671658;111635035;2021;1;0.0;1;0;0;0;0;0;0;0;0;1;0
57671659;111635035;2021;1;8.25;3;2;0;2;0;0;0;0;0;0;1
57671660;111635035;2021;1;8.889999999999999;10;10;0;10;0;0;0;0;0;0;0
57671662;111635035;2021;1;8.96923076923077;14;12;1;13;1;0;0;0;0;0;0
57671663;111635035;2021;1;8.8375;10;7;1;8;0;0;0;0;0;2;0
57671665;111635035;2021;1;8.2;2;1;0;1;0;0;0;0;0;0;1
57671667;111635035;2021;1;9.733333333333333;5;3;0;3;0;2;0;0;0;0;0
57671670;111635035;2021;1;8.9;1;1;0;1;0;0;0;0;0;0;0
57671675;111635035;2021;1;8.692307692307692;15;13;0;13;1;0;0;0;0;0;1
57671681;111635035;2021;1;7.8066666666666675;16;10;5;15;0;0;0;0;0;0;1
57671684;111635035;2021;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57671685;111635035;2021;1;7.514285714285713;7;5;2;7;0;0;0;0;0;0;0
57671687;111635035;2021;1;7.7;1;1;0;1;0;0;0;0;0;0;0
57671688;111635035;2021;1;8.9;8;8;0;8;0;0;0;0;0;0;0
57671690;111635035;2021;1;8.858823529411765;17;16;1;17;0;0;0;0;0;0;0
57671721;111635035;2021;1;7.566666666666667;6;4;2;6;0;0;0;0;0;0;0
57671722;111635035;2021;1;7.933333333333333;8;4;2;6;1;0;0;0;0;1;0
57671723;111635035;2021;1;7.8428571428571425;16;12;2;14;0;2;0;0;0;0;0
57671725;111635035;2021;1;9.05;13;10;0;10;1;0;0;0;0;2;0
57671728;111635035;2021;1;7.654545454545456;16;7;4;11;5;0;0;0;0;0;0
57671731;111635035;2021;1;9.02;7;5;0;5;0;2;0;0;0;0;0
57671732;111635035;2021;1;8.284615384615384;13;12;1;13;0;0;0;0;0;0;0
57671816;111635035;2021;1;7.5;2;1;0;1;0;1;0;0;0;0;0
57671874;111635035;2021;1;9.8;2;2;0;2;0;0;0;0;0;0;0
57672107;111635035;2021;1;8.000000000000002;15;11;2;13;0;2;0;0;0;0;0
57672161;111635035;2021;1;8.325;4;4;0;4;0;0;0;0;0;0;0
57672250;111635035;2021;1;7.199999999999999;3;2;0;2;0;0;0;0;0;0;1
57672252;111635035;2021;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57672257;111635035;2021;1;8.8;1;1;0;1;0;0;0;0;0;0;0
