;id_turma;codigo_turma;id_componente;codigo;nome;siape;ch_dedicada_periodo;ano;periodo;descricao_horario;situacao_turma;capacidade_aluno;total_solicitacoes
3048;1239516;01;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1013173.0;30;2015;1;4M12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;37.0
3049;1239519;02;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;2467763.0;30;2015;1;4M12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;24.0
3050;1239521;03;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1969071.0;30;2015;1;2N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;31.0
3051;1239522;04;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;2140866.0;30;2015;1;2N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;18.0
3052;1239523;05;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2451906.0;30;2015;1;4M34 (02/02/2015 - 20/06/2015);CONSOLIDADA;63.0;10.0
3053;1239524;06;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2451906.0;30;2015;1;4M56 (02/02/2015 - 20/06/2015);CONSOLIDADA;63.0;3.0
3054;1239525;07;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2164809.0;30;2015;1;4N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;63.0;8.0
3055;1239526;08;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2164809.0;30;2015;1;4N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;64.0;6.0
3056;1239527;01;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;2645969.0;90;2015;1;246M34 (02/02/2015 - 20/06/2015);CONSOLIDADA;61.0;89.0
3057;1239528;02;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;1988053.0;90;2015;1;246M56 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;19.0
3058;1239529;03;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;2884005.0;90;2015;1;246N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;62.0;65.0
3059;1239530;04;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;2884005.0;90;2015;1;246N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;8.0
3060;1239532;03;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;2149456.0;60;2015;1;35M34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;12.0
3061;1239534;04;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;2180207.0;60;2015;1;35M56 (02/02/2015 - 20/06/2015);EXCLUÍDA;30.0;4.0
3062;1239535;05;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;2140866.0;60;2015;1;35N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;30.0
3063;1239536;06;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;1969071.0;60;2015;1;35N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;31.0;44.0
3064;1239537;01;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;1495851.0;90;2015;1;246N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;49.0
3065;1239541;02;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;1345816.0;90;2015;1;246M34 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;41.0
3066;1239543;01;55029;IMD0041;INTRODUÇÃO A ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES;2140727.0;60;2015;1;24M56 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;32.0
3067;1239545;02;55029;IMD0041;INTRODUÇÃO A ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES;1721835.0;60;2015;1;24N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;21.0
3068;1239548;01;55030;IMD0042;INTRODUÇÃO A SISTEMAS OPERACIONAIS;2885532.0;60;2015;1;35N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;15.0
3069;1239550;02;55030;IMD0042;INTRODUÇÃO A SISTEMAS OPERACIONAIS;2885532.0;60;2015;1;35M56 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;12.0
3070;1239552;01;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2015;1;35N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;22.0
3071;1239554;01;57807;IMD0101;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO II;2645969.0;30;2015;1;6M3456 (02/02/2015 - 20/06/2015);CONSOLIDADA;40.0;7.0
3072;1239554;01;57807;IMD0101;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO II;2978747.0;30;2015;1;6M3456 (02/02/2015 - 20/06/2015);CONSOLIDADA;40.0;7.0
3073;1239555;01;55036;IMD0319;TEORIA DE CIRCUITOS ELÉTRICOS;2140683.0;60;2015;1;35M56 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;6.0
3074;1239556;01;55038;IMD0321;PROJETOS BASEADOS EM MICROCONTROLADORES;2143852.0;60;2015;1;35M34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;7.0
3075;1239557;01;55039;IMD0322;SISTEMAS DIGITAIS RECONFIGURÁVEIS;2189436.0;90;2015;1;246M12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;6.0
3076;1239558;01;55043;IMD0328;TÉCNICAS DE PROTOTIPAÇÃO E MONTAGEM DE CIRCUITOS E SISTEMAS ELETRÔNICOS;2140683.0;60;2015;1;6M3456 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;21.0
3077;1239559;01;52790;IMD0401;BANCO DE DADOS;4351681.0;60;2015;1;23T56 (02/02/2015 - 20/06/2015);CONSOLIDADA;70.0;21.0
3078;1239560;01;52682;IMD0406;PROTOCOLO E SERVIÇOS DE INTERNET;2467763.0;30;2015;1;5N34 (02/02/2015 - 20/06/2015);EXCLUÍDA;40.0;4.0
3079;1239561;01;55083;IMD0423;DESIGN DE SOFTWARE I;1976579.0;90;2015;1;2N1234 4N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;35.0;13.0
3080;1239562;01;55084;IMD0523;TECNOLOGIAS EDUCACIONAIS;2451906.0;60;2015;1;6N1234 (02/02/2015 - 20/06/2015);EXCLUÍDA;30.0;
3081;1239563;01;52685;IMD0405;FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO;1149367.0;30;2015;1;6N1234 (02/02/2015 - 20/06/2015);CONSOLIDADA;40.0;22.0
3082;1239563;01;52685;IMD0405;FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO;1696802.0;30;2015;1;6N1234 (02/02/2015 - 20/06/2015);CONSOLIDADA;40.0;22.0
3083;1239564;01;52691;IMD0503;LEVANTAMENTO E MODELAGEM DE REQUISITOS;1976579.0;60;2015;1;34N34 (02/02/2015 - 20/06/2015);EXCLUÍDA;35.0;
3084;1239565;01;52692;IMD0504;RELAÇÕES ENTRE COMUNICAÇÃO, MÍDIA E EDUCAÇÃO;2164809.0;60;2015;1;6N1234 (02/02/2015 - 20/06/2015);CONSOLIDADA;40.0;9.0
3085;1239566;02;55084;IMD0523;TECNOLOGIAS EDUCACIONAIS;2451906.0;60;2015;1;2N1234 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;13.0
3086;1239567;01;52658;IMD0021;ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES;1882699.0;60;2015;1;24T34 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;17.0
3087;1239568;01;52537;IMD0011.0;CIRCUITOS LÓGICOS;2189436.0;60;2015;1;24T12 (02/02/2015 - 20/06/2015);CONSOLIDADA;60.0;60.0
3088;1239570;01A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;2189436.0;30;2015;1;6T12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;43.0
3089;1239572;02A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;2189436.0;30;2015;1;6T34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;17.0
3090;1239874;01;57806;IMD0100;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO I;2220777.0;60;2015;1;235M12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;14.0
3091;1239874;01;57806;IMD0100;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO I;1363515.0;30;2015;1;235M12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;14.0
3092;1241759;01;26920;DIM0095;TOPICOS ESPECIAIS EM COMPUTACAO VI;2524467.0;60;2015;1;24M56;CONSOLIDADA;15.0;9.0
3093;1241762;01;26923;DIM0098;TOPICOS ESPECIAIS EM COMPUTACAO IX;1699087.0;60;2015;1;35T34;CONSOLIDADA;30.0;4.0
3094;1241763;01;26924;DIM0099;TOPICOS ESPECIAIS EM COMPUTACAO X;1988053.0;60;2015;1;24T34;CONSOLIDADA;30.0;9.0
3095;1241765;01;26930;DIM0333;ELEM.DE PESQ.OPER.APLIC. A INDUST.DO PETROLEO;1149561.0;60;2015;1;35M12;CONSOLIDADA;35.0;5.0
3096;1241766;01;25764;DIM0345;EMPREENDEDORISMO;1671962.0;60;2015;1;35T56;CONSOLIDADA;45.0;36.0
3097;1241767;01;23558;DIM0404;CALCULO NUMERICO PARA CIENCIA DA COMPUTACAO;1172485.0;60;2015;1;24M56;CONSOLIDADA;30.0;13.0
3098;1241769;01;25258;DIM0405;PROPOSTA DE MONOGRAFIA DE GRADUACAO;1213777.0;30;2015;1;3M34;CONSOLIDADA;40.0;17.0
3099;1241770;01;21791;DIM0407;SISTEMAS EMBUTIDOS;1882699.0;60;2015;1;24M34;CONSOLIDADA;30.0;14.0
3100;1241771;01;21705;DIM0411;PROCESSAMENTO DE IMAGENS;1172485.0;60;2015;1;24T34;CONSOLIDADA;30.0;8.0
3101;1241772;01;21793;DIM0419;ESPECIFICACOES FORMAIS;2220777.0;60;2015;1;24T12;EXCLUÍDA;10.0;
3102;1241774;01;21775;DIM0430;LOGICA APLICADA A COMPUTACAO;1345816.0;30;2015;1;35T34;CONSOLIDADA;40.0;14.0
3103;1241774;01;21775;DIM0430;LOGICA APLICADA A COMPUTACAO;1517271.0;30;2015;1;35T34;CONSOLIDADA;40.0;14.0
3104;1241776;01;21783;DIM0437;LINGUAGENS DE PROGRAMACAO: CONCEITOS E PARADIGMAS;1495704.0;60;2015;1;24T56;CONSOLIDADA;30.0;19.0
3105;1241788;01;21781;DIM0440;INTELIGENCIA ARTIFICIAL;1350250.0;60;2015;1;24M56;CONSOLIDADA;30.0;11.0
3106;1241801;01;2040950;DIM0451;COMPUTAÇÃO GRÁFICA I;2177445.0;60;2015;1;35T34;CONSOLIDADA;60.0;13.0
3107;1241802;01;2040702;DIM0492;TÓPICOS ESPECIAIS EM COMPUTAÇÃO XIII;2497950.0;60;2015;1;24M34;CONSOLIDADA;10.0;6.0
3108;1241817;01;2040703;DIM0493;TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVI;1363515.0;30;2015;1;6T3456;CONSOLIDADA;15.0;7.0
3109;1241817;01;2040703;DIM0493;TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVI;2978747.0;30;2015;1;6T3456;CONSOLIDADA;15.0;7.0
3110;1241871;01;2054957;DIM0502;PROGRAMAÇÃO DISTRIBUÍDA;1213777.0;30;2015;1;35T34;CONSOLIDADA;35.0;17.0
3111;1241871;01;2054957;DIM0502;PROGRAMAÇÃO DISTRIBUÍDA;2510306.0;30;2015;1;35T34;CONSOLIDADA;35.0;17.0
3112;1241872;01;2054906;DIM0504;ANÁLISE E PROJETO ORIENTADO A OBJETOS;1356585.0;60;2015;1;35T12;CONSOLIDADA;30.0;20.0
3113;1241873;01;2054910;DIM0506;PROJETO DETALHADO DE SOFTWARE;1644456.0;60;2015;1;35T34;EXCLUÍDA;50.0;
3114;1241874;01;2054913;DIM0510;PROCESSOS DE SOFTWARE;1961108.0;60;2015;1;24T56;CONSOLIDADA;30.0;13.0
3115;1241875;01;2054914;DIM0511;ENGENHARIA DE REQUISITOS;2195240.0;60;2015;1;35T34;CONSOLIDADA;40.0;5.0
3116;1241876;01;2054915;DIM0512;TESTE DE SOFTWARE II;1709820.0;60;2015;1;35T56;CONSOLIDADA;30.0;12.0
3117;1241877;01;2054919;DIM0516;MÉTODOS FORMAIS DE ENGENHARIA DE SOFTWARE;1639701.0;60;2015;1;24T12;CONSOLIDADA;40.0;11.0
3118;1241878;01;2054921;DIM0517;GERÊNCIA DE CONFIGURAÇÃO E MUDANÇAS;1802737.0;60;2015;1;35T12;CONSOLIDADA;40.0;25.0
3119;1241879;01;2054923;DIM0520;MODELAGEM DE PROCESSOS DE NEGÓCIO;1671962.0;60;2015;1;35T34;CONSOLIDADA;20.0;10.0
3120;1241880;01;23499;DIM0040;CALCULO NUMERICO;347031.0;90;2015;1;246M12;CONSOLIDADA;50.0;20.0
3121;1242299;01;25248;DIM0103;INTRODUCAO A INFORMATICA;2193556.0;60;2015;1;35T12;CONSOLIDADA;40.0;34.0
3122;1242300;02;25248;DIM0103;INTRODUCAO A INFORMATICA;2193556.0;60;2015;1;35M56;CONSOLIDADA;40.0;13.0
3123;1242301;03;25248;DIM0103;INTRODUCAO A INFORMATICA;2101863.0;60;2015;1;2M3456;CONSOLIDADA;48.0;16.0
3124;1242302;01;21747;DIM0104;SOFTWARES APLICATIVOS;2101863.0;60;2015;1;24T12;CONSOLIDADA;40.0;18.0
3125;1242303;01;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2096045.0;60;2015;1;35T56;CONSOLIDADA;50.0;42.0
3126;1242614;02;23499;DIM0040;CALCULO NUMERICO;347031.0;60;2015;1;246T56;CONSOLIDADA;50.0;19.0
3127;1242621;02;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2096045.0;60;2015;1;35T12;CONSOLIDADA;50.0;24.0
3128;1242622;03;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2042860.0;60;2015;1;35M56;CONSOLIDADA;50.0;8.0
3129;1242626;04;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2177445.0;60;2015;1;35M56;CONSOLIDADA;50.0;13.0
3130;1242627;05;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2859606.0;60;2015;1;35M56;CONSOLIDADA;50.0;16.0
3131;1242631;06;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2042860.0;60;2015;1;35T34;CONSOLIDADA;55.0;8.0
3132;1242632;07;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2096045.0;60;2015;1;35N12;CONSOLIDADA;45.0;48.0
3133;1242634;02;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2096045.0;60;2015;1;35M12;CONSOLIDADA;35.0;12.0
3134;1242635;03;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2042860.0;60;2015;1;35T12;CONSOLIDADA;45.0;10.0
3135;1242636;04;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2101863.0;60;2015;1;35N12;CONSOLIDADA;35.0;44.0
3136;1242637;05;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2859606.0;60;2015;1;35M34;CONSOLIDADA;35.0;9.0
3137;1242638;01;40136;DIM0445;COMPUTABILIDADE;2212166.0;60;2015;1;35T56;CONSOLIDADA;15.0;4.0
3138;1242639;01;26915;DIM0090;TOPICOS ESPECIAIS EM COMPUTACAO I;1525670.0;30;2015;1;5T56;CONSOLIDADA;35.0;25.0
3139;1242640;02;2054910;DIM0506;PROJETO DETALHADO DE SOFTWARE;1644456.0;60;2015;1;24T12;CONSOLIDADA;50.0;29.0
3140;1242641;01;2054922;DIM0518;PLANEJAMENTO E GERENCIAMENTO DE PROJETOS;2195240.0;60;2015;1;35T56;CONSOLIDADA;50.0;23.0
3141;1242642;01;2054924;DIM0521;DESENVOLVIMENTO DE SOFTWARE DE TEMPO-REAL;1149392.0;60;2015;1;35T12;CONSOLIDADA;30.0;6.0
3142;1242643;01;2054952;DIM0536;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE VI;1961108.0;60;2015;1;24T34;CONSOLIDADA;30.0;10.0
3143;1242644;01;52867;DIM0546;DESENVOLVIMENTO DE SISTEMAS WEB I;1149392.0;60;2015;1;35T34 (02/02/2015 - 20/06/2015);CONSOLIDADA;35.0;35.0
3144;1242645;01;52813;DIM0548;ENGENHARIA DE LINGUAGENS;1495704.0;60;2015;1;24T34 (02/02/2015 - 20/06/2015);CONSOLIDADA;40.0;7.0
3145;1242646;01;52973;DIM0605;PROJETO E ANÁLISE DE ALGORITMOS;1201268.0;60;2015;1;35M12 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;8.0
3146;1242647;01;52974;DIM0606;LINGUAGENS FORMAIS E AUTÔMATOS;2212166.0;60;2015;1;35M56 (02/02/2015 - 20/06/2015);CONSOLIDADA;50.0;38.0
3147;1242648;01;2054928;DIM0529;DESENVOLVIMENTO EM TIMES;1149561.0;60;2015;1;35M56;CONSOLIDADA;30.0;11.0
3148;1244216;01;42158;DIM0541.0;BANCO DE DADOS;1639701.0;60;2015;1;24T34;CONSOLIDADA;60.0;38.0
3149;1244217;01;42159;DIM0541.1;PRATICA DE BANCO DE DADOS;1639701.0;20;2015;1;6T34;CONSOLIDADA;60.0;38.0
3150;1244256;01;52702;IMD0515;TÓPICOS ESPECIAIS EM INFORMÁTICA EDUCACIONAL I;2178446.0;60;2015;1;34N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;11.0
3151;1244257;01;55056;IMD0518;FUNDAMENTOS PEDAGÓGICOS PARA A INFORMÁTICA EDUCACIONAL II;2178446.0;60;2015;1;4N12 5N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;8.0
3152;57559598;01;52789;IMD0404;DESENVOLVIMENTO DE SISTEMAS WEB I;2180207.0;60;2015;1;24N12 (02/02/2015 - 20/06/2015);EXCLUÍDA;40.0;
3153;57559728;01;52683;IMD0407;DESIGN DE SOFTWARE II;2510306.0;60;2015;1;24T34 (02/02/2015 - 20/06/2015);CONSOLIDADA;20.0;4.0
3154;57559732;01;52794;IMD0509;DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;2180207.0;60;2015;1;35N12 (02/02/2015 - 20/06/2015);CONSOLIDADA;20.0;13.0
3155;57559744;02;52789;IMD0404;DESENVOLVIMENTO DE SISTEMAS WEB I;2180207.0;60;2015;1;35N34 (02/02/2015 - 20/06/2015);CONSOLIDADA;30.0;8.0
3156;1197615;01;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1971421.0;45;2013;1;2M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;
3157;1197616;02;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1971421.0;45;2013;1;2M12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;
3158;1197617;03;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1971421.0;45;2013;1;4N12 (04/02/2013 - 22/06/2013);EXCLUÍDA;60.0;
3159;1197618;04;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1971421.0;45;2013;1;4N34 (04/02/2013 - 22/06/2013);EXCLUÍDA;60.0;
3160;1198464;05;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1973084.0;45;2013;1;2N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;2.0
3161;1198466;06;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1973084.0;45;2013;1;2N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;3.0
3162;1198499;01;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;3550015.0;60;2013;1;35M12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;1.0
3163;1198506;02;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;3550015.0;60;2013;1;35M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;2.0
3164;1198520;03;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;1967212.0;60;2013;1;45N34 (04/02/2013 - 22/06/2013);EXCLUÍDA;60.0;
3165;1198521;04;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;1967212.0;60;2013;1;45N12 (04/02/2013 - 22/06/2013);EXCLUÍDA;60.0;
3166;1198527;01;52535;IMD0015;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2451906.0;30;2013;1;2M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;0.0
3167;1198530;02;52535;IMD0015;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2451906.0;30;2013;1;2M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;5.0
3168;1198532;03;52535;IMD0015;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;1976579.0;30;2013;1;2N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;10.0
3169;1198533;04;52535;IMD0015;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;1976579.0;30;2013;1;2N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;
3170;1199665;05;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;1967212.0;60;2013;1;36N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;2.0
3171;1199670;06;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;1967212.0;60;2013;1;36N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;
3172;1200751;01;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1978747.0;60;2013;1;46M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;0.0
3173;1200752;01;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1978747.0;30;2013;1;4M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;1.0
3174;1200754;02;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1978747.0;30;2013;1;6M56 (04/02/2013 - 22/06/2013);EXCLUÍDA;30.0;0.0
3175;1200755;02;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1974582.0;60;2013;1;45N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;12.0
3176;1200756;03;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;4351681.0;30;2013;1;3N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;5.0
3177;1200757;04;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;4351681.0;30;2013;1;6N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;8.0
3178;1200759;03;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1974582.0;60;2013;1;45N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;2.0
3179;1200760;05;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;4351681.0;30;2013;1;3N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;
3180;1200762;06;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;4351681.0;30;2013;1;6N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;2.0
3181;1200764;07;52657;IMD0016;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;1973084.0;45;2013;1;6M12 (04/02/2013 - 22/06/2013);CONSOLIDADA;40.0;13.0
3182;1200786;04;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1989811.0;60;2013;1;35M12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;4.0
3183;1200790;07;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1976579.0;30;2013;1;3M34 (04/02/2013 - 22/06/2013);EXCLUÍDA;30.0;
3184;1200791;08;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1989811.0;30;2013;1;5M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;2.0
3185;1201080;01;52537;IMD0011.0;CIRCUITOS LÓGICOS;6350797.0;60;2013;1;24M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;43.0;41.0
3186;1201082;01A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;1694485.0;30;2013;1;2M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;21.0;17.0
3187;1201084;02A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;1694485.0;30;2013;1;4M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;20.0;20.0
3188;1201085;02;52537;IMD0011.0;CIRCUITOS LÓGICOS;6350797.0;60;2013;1;35M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;3.0
3189;1201086;03;52537;IMD0011.0;CIRCUITOS LÓGICOS;1544724.0;60;2013;1;46M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;11.0
3190;1201088;03A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;2809342.0;30;2013;1;3M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;2.0
3191;1201090;04A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;2809342.0;30;2013;1;5M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;1.0
3192;1201092;05A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;1966965.0;30;2013;1;4M12 (04/02/2013 - 22/06/2013);CONSOLIDADA;30.0;7.0
3193;1201094;06A;52538;IMD0011.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;1966965.0;30;2013;1;6M12 (04/02/2013 - 22/06/2013);EXCLUÍDA;30.0;
3194;1201095;01;52653;IMD0013;ELEMENTOS DE MATEMÁTICA PARA COMPUTAÇÃO;1970923.0;90;2013;1;7M12  45N12 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;2.0
3195;1201096;02;52653;IMD0013;ELEMENTOS DE MATEMÁTICA PARA COMPUTAÇÃO;1970923.0;90;2013;1;7M34  45N34 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;8.0
3196;1201097;03;52653;IMD0013;ELEMENTOS DE MATEMÁTICA PARA COMPUTAÇÃO;1967212.0;30;2013;1;246M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;12.0
3197;1201097;03;52653;IMD0013;ELEMENTOS DE MATEMÁTICA PARA COMPUTAÇÃO;1970917.0;60;2013;1;246M56 (04/02/2013 - 22/06/2013);CONSOLIDADA;60.0;12.0
3198;1201672;05;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1363515.0;60;2013;1;35M34 (04/02/2013 - 22/06/2013);CONSOLIDADA;42.0;29.0
