RegionName,CountryName,Year,SuicideCount,Population,GDP,InflationRate,EmploymentPopulationRatio
Central and South America,Guatemala,2002,259.0,12147518.0,20444205991.0,8.132630543,61.318
Central and South America,Guatemala,2003,255.0,12415334.0,21576351799.0,5.603476754,61.296
Central and South America,Guatemala,2004,252.0,12682108.0,23577298095.0,7.578622473,61.236
Central and South America,Guatemala,2005,242.0,12948292.0,26783389294.0,9.108649857,60.756
Central and South America,Guatemala,2006,300.0,13213330.0,29744246827.0,6.560852828,60.397
Central and South America,Guatemala,2007,327.0,13477017.0,33567850824.0,6.821617536,60.044
Central and South America,Guatemala,2008,492.0,13739299.0,38503720224.0,11.35576113,59.583
Central and South America,Guatemala,2009,513.0,14000190.0,37126148265.0,1.859102547,58.949
Central and South America,Guatemala,2010,354.0,14259687.0,40676578423.0,3.859509098,58.344
Central and South America,Guatemala,2011,361.0,14521515.0,46876006272.0,6.214123931,59.454
Central and South America,Guatemala,2012,420.0,14781942.0,49593929487.0,3.781807547,63.323
Central and South America,Guatemala,2013,466.0,15043981.0,52996446269.0,4.343371313,58.401
Central and South America,Guatemala,2014,531.0,15306316.0,57852153059.0,3.418361697,59.078
Central and South America,Guatemala,2015,514.0,15567419.0,62186064719.0,2.388720328,59.079
Central and South America,Guatemala,2016,558.0,15827690.0,66053403469.0,4.448441999,59.124
Central and South America,Guatemala,2017,535.0,16087418.0,71653754066.0,4.424536552,59.441
Central and South America,Guatemala,2018,583.0,16346950.0,73328365862.0,3.751861867,59.121
Central and South America,Guatemala,2019,642.0,16604026.0,77172317259.0,3.69998398,57.874
Central and South America,Guatemala,2020,575.0,16858333.0,77715183063.0,3.214440622,55.952
Central and South America,Guatemala,2021,715.0,17109746.0,86053083476.0,4.261051274,57.667
Central and South America,Guyana,1995,103.0,751689.0,621626785.9,12.21052632,52.088
Central and South America,Guyana,1996,62.0,753571.0,705406001.4,7.094711973,51.831
Central and South America,Guyana,1997,41.0,755211.0,749138009.6,3.555670906,51.548
Central and South America,Guyana,1998,35.0,756697.0,717530683.2,4.586466165,51.214
Central and South America,Guyana,1999,164.0,758014.0,694754988.3,7.538219399,50.899
Central and South America,Guyana,2001,197.0,759809.0,712167450.2,2.627413142,50.344
Central and South America,Guyana,2002,178.0,760323.0,726131434.7,5.341015214,50.065
Central and South America,Guyana,2003,201.0,760562.0,743063950.3,5.980978141,50.078
Central and South America,Guyana,2004,186.0,760424.0,787814379.2,4.668466224,50.074
Central and South America,Guyana,2005,169.0,759709.0,824880550.3,6.925543039,50.043
Central and South America,Guyana,2006,202.0,758367.0,2379817991.0,6.677157904,50.107
Central and South America,Guyana,2007,186.0,756521.0,2730971595.0,12.20015444,49.857
Central and South America,Guyana,2008,168.0,754150.0,3025187433.0,8.10202207,49.589
Central and South America,Guyana,2009,156.0,751258.0,3165663153.0,2.952300964,49.268
Central and South America,Guyana,2010,206.0,747932.0,3432912517.0,3.733377577,48.929
Central and South America,Guyana,2011,192.0,744230.0,3691384318.0,4.977735637,48.665
Central and South America,Guyana,2012,206.0,743966.0,4063088536.0,2.391935213,48.38
Central and South America,Guyana,2013,211.0,747420.0,4167800936.0,1.901251819,48.07
Central and South America,Guyana,2014,204.0,751115.0,4127660158.0,0.852630498,47.724
Central and South America,Guyana,2015,222.0,755031.0,4279840194.0,-1.001734328,47.362
Central and South America,Guyana,2016,207.0,759087.0,4482697337.0,0.836008062,47.06
Central and South America,Guyana,2017,233.0,763252.0,4748174334.0,1.904656155,46.783
Central and South America,Guyana,2018,166.0,785514.0,4787637006.0,1.282842884,46.532
Central and South America,Guyana,2019,179.0,798753.0,5173760192.0,2.087230892,43.309
Europe,Hungary,1991,3993.0,10373400.0,34753569693.0,34.81754291,49.26
Europe,Hungary,1992,4000.0,10369341.0,38730585922.0,23.65572078,48.419
Europe,Hungary,1993,3694.0,10357523.0,40124916941.0,22.46423461,45.451
Europe,Hungary,1994,3625.0,10343355.0,43166678735.0,18.86807499,44.643
Europe,Hungary,1995,3369.0,10328965.0,46425677734.0,28.30546837,44.121
Europe,Hungary,1996,3438.0,10311238.0,46658755152.0,23.46903019,43.21
Europe,Hungary,1997,3214.0,10290486.0,47296952929.0,18.30507441,43.066
Europe,Hungary,1998,3247.0,10266570.0,48706787306.0,14.15378965,43.776
Europe,Hungary,1999,3328.0,10237530.0,49073380174.0,9.997744093,45.617
Europe,Hungary,2000,3269.0,10210971.0,47218405892.0,9.803610169,46.071
Europe,Hungary,2001,2979.0,10187576.0,53749989092.0,9.116809117,46.043
Europe,Hungary,2002,2843.0,10158608.0,67608919144.0,5.265448216,46.117
Europe,Hungary,2003,2801.0,10129552.0,85285062818.0,4.661016949,46.816
Europe,Hungary,2004,2742.0,10107146.0,104121000000.0,6.744346796,46.499
Europe,Hungary,2005,2621.0,10087065.0,113211000000.0,3.561517114,46.554
Europe,Hungary,2006,2461.0,10071370.0,115716000000.0,3.930326038,46.899
Europe,Hungary,2007,2450.0,10055780.0,140187000000.0,7.958745165,46.727
Europe,Hungary,2008,2477.0,10038188.0,158326000000.0,6.042512539,46.18
Europe,Hungary,2009,2461.0,10022650.0,131069000000.0,4.211711712,44.957
Europe,Hungary,2010,2492.0,10000023.0,132175000000.0,4.855557957,44.761
Europe,Hungary,2011,2422.0,9971727.0,141942000000.0,3.929920989,45.008
Europe,Hungary,2012,2350.0,9920362.0,128814000000.0,5.652145171,45.715
Europe,Hungary,2013,2093.0,9893082.0,135684000000.0,1.73319985,46.615
Europe,Hungary,2014,1927.0,9866468.0,141034000000.0,-0.227566271,49.283
Europe,Hungary,2015,1870.0,9843028.0,125174000000.0,-0.06164468,50.785
Europe,Hungary,2016,1763.0,9814023.0,128610000000.0,0.394769307,52.606
Europe,Hungary,2017,1634.0,9787966.0,143112000000.0,2.348242812,53.711
Europe,Hungary,2018,1656.0,9775564.0,160566000000.0,2.850247926,54.417
Europe,Hungary,2019,1550.0,9771141.0,164020000000.0,3.338586354,54.927
Europe,Hungary,2022,1647.0,9643048.0,177337000000.0,14.60814395,58.227
Europe,Iceland,1991,37.0,257797.0,6909730288.0,6.808778879,72.798
Europe,Iceland,1992,28.0,261057.0,7080981738.0,3.947711768,72.035
Europe,Iceland,1993,26.0,263725.0,6218581532.0,4.042852911,70.62
Europe,Iceland,1994,25.0,266021.0,6389460343.0,1.552656275,70.624
Europe,Iceland,1995,27.0,267468.0,7123633418.0,1.651231501,72.983
Europe,Iceland,1996,33.0,268916.0,7426082271.0,2.260418983,73.034
Europe,Iceland,1997,33.0,271128.0,7569672925.0,1.815430803,71.996
Europe,Iceland,1998,30.0,274047.0,8503693099.0,1.65924171,73.798
Europe,Iceland,1999,31.0,277381.0,8982047589.0,3.231832609,75.692
Europe,Iceland,2000,50.0,281205.0,9025660362.0,5.136471232,77.024
Europe,Iceland,2001,36.0,284968.0,8234846805.0,6.405085504,76.769
Europe,Iceland,2002,30.0,287523.0,9318395055.0,5.197022302,74.938
Europe,Iceland,2003,26.0,289521.0,11429333038.0,2.055663298,74.55
Europe,Iceland,2004,35.0,292074.0,13825302536.0,3.158193243,73.553
Europe,Iceland,2005,33.0,296734.0,16852963067.0,3.987047828,73.994
Europe,Iceland,2006,32.0,303782.0,17465318552.0,6.687079061,74.779
Europe,Iceland,2007,37.0,311566.0,21652505597.0,5.051557365,75.432
Europe,Iceland,2008,38.0,317414.0,18074622987.0,12.69439428,74.237
Europe,Iceland,2009,36.0,318499.0,13154414219.0,12.00312985,69.487
Europe,Iceland,2010,46.0,318041.0,13751161918.0,5.396731132,69.231
Europe,Iceland,2011,27.0,319014.0,15221622926.0,4.001026643,69.03
Europe,Iceland,2012,37.0,320716.0,14751508134.0,5.185899888,69.869
Europe,Iceland,2013,49.0,323764.0,16125060515.0,3.872279237,71.015
Europe,Iceland,2014,44.0,327386.0,17867662178.0,2.044614815,72.607
Europe,Iceland,2015,40.0,330815.0,17517210519.0,1.633055582,74.087
Europe,Iceland,2016,40.0,335439.0,20793168031.0,1.69692762,75.668
Europe,Iceland,2017,34.0,343400.0,24728285177.0,1.760415592,75.064
Europe,Iceland,2018,34.0,352721.0,26260850582.0,2.682917683,74.093
Europe,Iceland,2019,39.0,360563.0,24681343649.0,3.013971792,72.878
Europe,Iceland,2020,47.0,366463.0,21565767851.0,2.847924015,69.491
Europe,Iceland,2021,38.0,372520.0,25595940170.0,4.444239702,68.942
Europe,Iceland,2022,33.0,382003.0,28064529851.0,8.308755116,71.487
Asia,Iran (Islamic Republic of),2013,2443.0,78458928.0,492776000000.0,36.60303552,36.243
Asia,Iran (Islamic Republic of),2014,2490.0,79961672.0,460383000000.0,16.60655324,35.933
Asia,Iran (Islamic Republic of),2015,2376.0,81790841.0,408213000000.0,12.48468156,36.731
Asia,Iran (Islamic Republic of),2016,2924.0,83306231.0,457955000000.0,7.24542549,37.215
Asia,Iran (Islamic Republic of),2017,4092.0,84505076.0,486630000000.0,8.044924377,38.391
Asia,Iraq,2008,3.0,29218381.0,131614000000.0,12.66285283,38.043
Asia,Iraq,2015,3.0,37757813.0,166774000000.0,1.393330288,38.383
Asia,Iraq,2016,4.0,38697943.0,166602000000.0,0.556521397,38.481
Europe,Ireland,1991,345.0,3534235.0,49787501584.0,3.210817028,47.615
Europe,Ireland,1992,362.0,3558430.0,55918538121.0,3.069997435,46.9
Europe,Ireland,1993,326.0,3576261.0,52417477614.0,1.469420884,47.12
Europe,Ireland,1994,394.0,3590386.0,57097656066.0,2.309198751,48.251
Europe,Ireland,1995,403.0,3608841.0,69139823232.0,2.52486728,49.834
Europe,Ireland,1996,408.0,3637510.0,75790786290.0,1.753732139,50.699
Europe,Ireland,1997,466.0,3674171.0,82856648758.0,1.525605217,52.18
Europe,Ireland,1998,498.0,3712696.0,90199410116.0,2.415517872,55.445
Europe,Ireland,1999,424.0,3754786.0,98893958263.0,1.631923764,58.055
Europe,Ireland,2000,463.0,3805174.0,100208000000.0,5.5907173,59.829
Europe,Ireland,2001,488.0,3866243.0,109347000000.0,4.872904873,60.142
Europe,Ireland,2002,449.0,3931947.0,128596000000.0,4.614733277,59.939
Europe,Ireland,2003,454.0,3996521.0,164671000000.0,3.49048968,59.977
Europe,Ireland,2004,464.0,4070262.0,194372000000.0,2.199628507,60.238
Europe,Ireland,2005,451.0,4159914.0,211877000000.0,2.429691984,62.284
Europe,Ireland,2006,452.0,4273591.0,232181000000.0,3.931639895,62.956
Europe,Ireland,2007,458.0,4398942.0,270079000000.0,4.897115644,63.302
Europe,Ireland,2008,506.0,4489544.0,275447000000.0,4.060304951,61.476
Europe,Ireland,2009,527.0,4535375.0,236443000000.0,-4.478103392,56.008
Europe,Ireland,2010,486.0,4560155.0,221914000000.0,-0.922095829,53.504
Europe,Ireland,2011,554.0,4580084.0,239171000000.0,2.557188832,52.449
Europe,Ireland,2012,542.0,4599533.0,225119000000.0,1.696208973,52.117
Europe,Ireland,2013,487.0,4623816.0,238112000000.0,0.508714869,53.453
Europe,Ireland,2014,486.0,4657740.0,259682000000.0,0.182542317,54.426
Europe,Ireland,2015,425.0,4701957.0,292364000000.0,-0.289879079,55.694
Europe,Ireland,2016,437.0,4755335.0,298559000000.0,0.008306338,56.976
Europe,Ireland,2017,383.0,4807388.0,337242000000.0,0.340531561,57.821
Europe,Ireland,2018,437.0,4867316.0,386693000000.0,0.488370168,58.592
Europe,Ireland,2019,390.0,4934340.0,398933000000.0,0.939044481,59.254
Europe,Ireland,2020,465.0,4985382.0,428609000000.0,-0.334584625,57.685
Asia,Israel,1991,359.0,4949000.0,231007994813.278,19.13526147,51.117
Asia,Israel,1992,381.0,5123000.0,231007994813.278,12.01569397,51.114
Asia,Israel,1993,371.0,5261000.0,231007994813.278,10.92381786,53.133
Asia,Israel,1994,416.0,5399000.0,231007994813.278,12.27550819,55.591
Asia,Israel,1995,360.0,5545000.0,104893000000.0,9.931446651,56.666
Asia,Israel,1996,306.0,5692000.0,114506000000.0,11.41669332,56.233
Asia,Israel,1997,379.0,5836000.0,118859000000.0,8.969575201,55.08
Asia,Israel,1998,318.0,5971000.0,120057000000.0,5.491900435,53.952
Asia,Israel,1999,368.0,6125000.0,120923000000.0,5.18102372,53.976
Asia,Israel,2000,394.0,6289000.0,136036000000.0,1.03264095,54.54
Asia,Israel,2001,398.0,6439000.0,134636000000.0,1.151315789,54.087
Asia,Israel,2002,382.0,6570000.0,125061000000.0,5.772357724,52.754
Asia,Israel,2003,417.0,6689700.0,131300000000.0,0.702756122,52.655
Asia,Israel,2004,411.0,6809000.0,139973000000.0,-0.381637771,53.373
Asia,Israel,2005,425.0,6930100.0,147084000000.0,1.313485114,54.792
Asia,Israel,2006,367.0,7053700.0,158670000000.0,2.063526361,55.556
Asia,Israel,2007,326.0,7180100.0,184052000000.0,0.455170954,56.882
Asia,Israel,2008,354.0,7308800.0,220531000000.0,4.552160169,57.974
Asia,Israel,2009,404.0,7485600.0,211970000000.0,3.35617819,56.878
Asia,Israel,2010,480.0,7623600.0,238364000000.0,2.691370063,57.896
Asia,Israel,2011,409.0,7765800.0,266792000000.0,3.484949198,58.539
Asia,Israel,2012,430.0,7910500.0,262282000000.0,1.679207194,60.848
Asia,Israel,2013,372.0,8059500.0,297733000000.0,1.570255392,61.112
Asia,Israel,2014,382.0,8215700.0,314330000000.0,0.479786761,61.821
Asia,Israel,2015,342.0,8380100.0,303414000000.0,-0.601291007,62.155
Asia,Israel,2016,390.0,8546000.0,322103000000.0,-0.551552353,62.542
Asia,Israel,2017,402.0,8713300.0,358245000000.0,0.259414975,62.779
Asia,Israel,2018,449.0,8882800.0,376692000000.0,0.79407566,62.865
Asia,Israel,2019,428.0,9054000.0,402471000000.0,0.849783128,62.576
Asia,Israel,2020,437.0,9215100.0,413268000000.0,-0.614412358,60.766
Asia,Israel,2021,396.0,9371400.0,488527000000.0,1.510200477,60.274
Europe,Italy,1991,4453.0,56758521.0,1246220000000.0,6.249999298,45.57
Europe,Italy,1992,4543.0,56797087.0,1320160000000.0,5.270589986,44.134
Europe,Italy,1993,4697.0,56831821.0,1064960000000.0,4.626734683,43.261
Europe,Italy,1994,4536.0,56843400.0,1099220000000.0,4.051842181,42.392
Europe,Italy,1995,4569.0,56844303.0,1174660000000.0,5.23542258,41.758
Europe,Italy,1996,4689.0,56860281.0,1312430000000.0,4.00697669,41.796
Europe,Italy,1997,4694.0,56890372.0,1241880000000.0,2.043107798,41.783
Europe,Italy,1998,4504.0,56906744.0,1270050000000.0,1.955085577,41.971
Europe,Italy,1999,4115.0,56916317.0,1252450000000.0,1.66345995,42.42
Europe,Italy,2000,4108.0,56942108.0,1146680000000.0,2.537685321,42.918
Europe,Italy,2001,4030.0,56974100.0,1168020000000.0,2.785165427,43.654
Europe,Italy,2002,4069.0,57059007.0,1276770000000.0,2.465323192,44.269
Europe,Italy,2003,4075.0,57313203.0,1577620000000.0,2.672555528,44.872
Europe,Italy,2004,3988.0,57685327.0,1806540000000.0,2.206736614,45.77
Europe,Italy,2005,3743.0,57969484.0,1858220000000.0,1.985292985,45.314
Europe,Italy,2006,3701.0,58143979.0,1949550000000.0,2.09084391,45.752
Europe,Italy,2007,3757.0,58438310.0,2213100000000.0,1.829741122,45.786
Europe,Italy,2008,3906.0,58826731.0,2408660000000.0,3.347832584,45.8
Europe,Italy,2009,3975.0,59095365.0,2199930000000.0,0.774768131,44.723
Europe,Italy,2010,3989.0,59277417.0,2136100000000.0,1.525516021,44.17
Europe,Italy,2011,4156.0,59379449.0,2294990000000.0,2.780632729,44.115
Europe,Italy,2012,4258.0,59539717.0,2086960000000.0,3.041363332,43.853
Europe,Italy,2013,4291.0,60233948.0,2141920000000.0,1.219993423,42.862
Europe,Italy,2014,4147.0,60789140.0,2162010000000.0,0.24104743,42.839
Europe,Italy,2015,3989.0,60730582.0,1836640000000.0,0.0387904,43.143
Europe,Italy,2016,3870.0,60627498.0,1877070000000.0,-0.094016657,43.713
Europe,Italy,2017,3940.0,60536709.0,1961800000000.0,1.226533166,44.226
Europe,Italy,2018,3789.0,60421760.0,2091930000000.0,1.137487636,44.623
Europe,Italy,2019,3726.0,59729081.0,2011300000000.0,0.611246944,44.926
Europe,Italy,2020,3712.0,59438851.0,1897460000000.0,-0.137707574,44.066
North America and the Caribbean,Jamaica,1991,1.0,2411867.0,4106207649.0,51.07109773,66.39
North America and the Caribbean,Jamaica,2000,3.0,2612205.0,9005064475.0,8.171083561,62.181
North America and the Caribbean,Jamaica,2001,5.0,2625405.0,9194727831.0,6.801909308,61.689
North America and the Caribbean,Jamaica,2002,2.0,2638244.0,9719009495.0,7.076350093,61.329
North America and the Caribbean,Jamaica,2003,2.0,2651027.0,9430234811.0,10.08695652,61.02
North America and the Caribbean,Jamaica,2004,1.0,2664024.0,10174664854.0,13.55450237,60.961
North America and the Caribbean,Jamaica,2005,58.0,2676863.0,11243865778.0,15.05286589,60.772
North America and the Caribbean,Jamaica,2006,0.0,2689660.0,11930179090.0,8.561064087,60.567
North America and the Caribbean,Jamaica,2009,36.0,2722401.0,12120458115.0,9.592245989,57.607
North America and the Caribbean,Jamaica,2010,3.0,2733896.0,13220549908.0,12.610552,55.858
North America and the Caribbean,Jamaica,2011,50.0,2746169.0,14444661522.0,7.555856466,55.973
North America and the Caribbean,Jamaica,2012,1.0,2759817.0,14807086556.0,6.873977087,55.553
North America and the Caribbean,Jamaica,2013,0.0,2773129.0,14264205153.0,9.341500766,55.991
North America and the Caribbean,Jamaica,2014,6.0,2784543.0,13899217722.0,8.274078862,57.074
Asia,Japan,1991,19875.0,123964000.0,3648070000000.0,3.251438488,62.476
Asia,Japan,1992,20893.0,124425000.0,3980700000000.0,1.760283061,62.608
Asia,Japan,1993,20516.0,124829000.0,4536940000000.0,1.243045897,62.189
Asia,Japan,1994,20923.0,125178000.0,4998800000000.0,0.695458058,61.772
Asia,Japan,1995,21426.0,125472000.0,5545560000000.0,-0.127899045,61.422
Asia,Japan,1996,22143.0,125757000.0,4923390000000.0,0.136600359,61.344
Asia,Japan,1997,23502.0,126057000.0,4492450000000.0,1.747804587,61.524
Asia,Japan,1998,31758.0,126400000.0,4098360000000.0,0.661974191,60.746
Asia,Japan,1999,31421.0,126631000.0,4635980000000.0,-0.341296928,59.909
Asia,Japan,2000,30256.0,126843000.0,4968360000000.0,-0.676578684,59.474
Asia,Japan,2001,29384.0,127149000.0,4374710000000.0,-0.740055504,58.878
Asia,Japan,2002,29953.0,127445000.0,4182850000000.0,-0.923494027,57.93
Asia,Japan,2003,32118.0,127718000.0,4519560000000.0,-0.256541816,57.58
Asia,Japan,2004,30255.0,127761000.0,4893120000000.0,-0.008573388,57.562
Asia,Japan,2005,30557.0,127773000.0,4831470000000.0,-0.282946069,57.731
Asia,Japan,2006,29923.0,127854000.0,4601660000000.0,0.249355116,57.888
Asia,Japan,2007,30829.0,128001000.0,4579750000000.0,0.060039454,58.041
Asia,Japan,2008,30236.0,128063000.0,5106680000000.0,1.380078862,57.754
Asia,Japan,2009,30714.0,128047000.0,5289490000000.0,-1.35283673,56.825
Asia,Japan,2010,29564.0,128070000.0,5759070000000.0,-0.728243208,56.541
Asia,Japan,2011,28905.0,127833000.0,6233150000000.0,-0.272455616,56.554
Asia,Japan,2012,26443.0,127629000.0,6272360000000.0,-0.04406451,56.437
